Translated & Masked
User:  Ah, in the second name, if you pay the wrong electricity bill, you can return it for 
Customer:  refund. A. If the electricity bill is really wrong, for example, it has been transferred to another account. In this case, you can withdraw it from the electricity bill. But if you are not satisfied with these two options, you cannot get 
Customer:  refund unless you cancel the account. 
User:  Doesn&#39;t this mean that they are all crossed, because the electricity bill is the electricity bill that was saved last year? This year, I transferred the land rights and the electric transformer to someone else&#39;s name and sold it to someone else, but he doesn&#39;t want to use this transformer to cancel the account. If the transformer is canceled, can I still apply for an account again in the future? If you cancel the account, you can apply for 
Customer:  new one if necessary. In 
Customer:  situation like this, it&#39;s troublesome because you still have to submit 
Customer:  lot of materials when applying. If your account has been sold to someone else, if there is 
Customer:  balance, can you see if you can ask the party who bought your transformer to see if the balance in it can be paid directly to you? It would be more convenient. 
User: . It doesn&#39;t agree to pay because he said he doesn&#39;t use electricity. If he doesn’t use it, what’s the quickest thing you can do? If he doesn’t use it, you can go and cancel the account and cancel it for him. Then you can handle the refund of the electricity bill. 
User:  Oh, ok, then I’ll communicate with him again. ah, okay, I’m sorry to trouble you. Is there anything else I need to consult?"
"Customer:  What help do you needc Hello, I want to ask what I need to prepare if I want to change the name of the electric metera Well let me check it out. How do I call you? What is your surnamec Han Dana Well, is the address in Daqing City, Heilongjiang Province? 
User:  Yes 
Customer:  Oh, to change the household name, I want to ask you whether this is residential electricity or non-resident electricity. Residential electricity 
Customer:  Okay, wait 
Customer:  moment. Sorry to keep you waiting. I just showed you that the property rights of your house have been changed, right? 
User: . Oh, let’s take 
Customer:  look at the situation. Wait 
Customer:  minute. This is 
Customer:  big one. If the property rights of the house have been changed in the real estate department, the required materials are required. You, uh, I can send it to you in the form of 
Customer:  text message later. The mobile phone number of this caller is 1874667925. You can take 
Customer:  look at the above. 
User:  Okay, then let me ask where I need to go when I go to change 
Customer: . Well, if you want to apply, you can go to the offline power supply business hall or download an app on your mobile phone. This can be done on the National Network. 
User: . Is it online? Okay, let me take 
Customer:  look. Sorry to keep you waiting. The epidemic situation in this business hall in the atmosphere shows that all business halls in Daqing will be closed on March 29, 2022 according to the government&#39;s epidemic prevention department. The resumption time is to be determined. So why don&#39;t you try the online channel? 
User:  Okay, okay. I just downloaded this software and then I will operate it online. Okay, okay, you can try it."
"Customer:  Hello, I&#39;m glad to serve you. 
User:  Hey, hello, I want to ask. I have 
Customer:  loft for rent, and how much is the electricity bill at your place now? Um, ah, let me give you the household number. 
Customer:  Okay, okay, okay, 
User: , uh, 184a, 184c, 0542a, 0542c, 130a, 130, wait 
Customer:  minute, is the name of the head of the household 
User: ? Uh, Zhao Chongyia, you are 
Customer:  businessman, not 
Customer:  resident. Uh, business is like this. It fluctuates every month according to the price of fuel and coal. It is different every month. I can only tell you that it is April&#39;s 
User: . Oh, it is different every month, right? Yes, there will be 
Customer:  floating 
User: . Well, can you give 
Customer:  rough estimate? Well, I will divide it for you because it is different every month. In February 
User: , you will be just like this for the last one or two months. No, then it will be 
Customer: . Well, February, I will tell you last month, February, um, zero point seven eight zero seven. 
User: , uh, it is zero zero seven eight zero seven. That three months is about zero point. 
Customer: , seven eight eight four 
User: , zero point seven eight eight four, right? 
Customer: , it has grown again this month, it is zero point eight three two three 
User:  0.8323 OK, I know because I rent two electricity meters, one for the downstairs and one for the upstairs. They are combined together, and then they have to calculate it separately. I can’t send you how much it costs. I don’t know how to calculate it over there. If he has people living upstairs, right? 
User:  Well, there are people living downstairs and upstairs. But it’s not the same person who uses the electricity separately. It’s just the same account number. 
Customer: . You also have people living downstairs, not 
Customer:  shop. If you don&#39;t have 
Customer:  store, you can change it to residential electricity, and commercial to residential. 
User:  Oh, change it to residential electricity, right? A, that will be cheaper. 
User:  Hey, I am not now, am I not 
Customer:  resident? 
Customer:  You are not defined as 
Customer:  shop at that time. Well, let me see if you want to change your resident category, you need the original ID card of the head of the household. If the person in charge handles the application, you also need the original valid identity certificate of the person in charge. 
User:  Oh, this is my dad. A Hey, I will send the materials to you. You can take 
Customer:  look at it."
"Customer:  What kind of help do you need? 
User:  Hello, I would like to ask where the address of the name change of the electric meter here in Guangzhou is. Well, what is your surname, ma&#39;am? The name of the meter you mentioned refers to the name of the household head of the household number. If it is processed on the app, it also needs to take photos, upload the data, submit it and then review and process it. 
User:  Oh, if it is done manually for you, where will it be done? Well, if you want to go to the site, which district of Huanggang City, Hubei Province does your address information belong to? Can you provide it? 
User: , uh, Huangzhou, Huangzhou, 
Customer: , Huangzhou District, 
User: , ah, 
Customer: , let me see, please wait 
Customer:  moment, don&#39;t hang up the phone, 
User: , okay, 
Customer:  Well, you said sir, you are in Huangzhou District, and where is the electricity address? 
User:  Oh, my electricity address is 
Customer: . Is it an urban area? 
User:  Oh, for urban area 
Customer: . For urban area, 
User:  over West Lake Road. Well, sorry, if this business hall at No. 50, Xihu 1st Road is closed, then there is no one. In addition to No. 16, Chibi Avenue, which I just told you, there is one at No. 5, Wenfeng Road, in the development zone. And then there is one at No. 7, Zhonghuan Road, Huangzhou District, opposite Sanqing International Huacheng. There is one here at No. 37, Ducheng Avenue, Ducheng Town. And there are others in the township. Do you need this? Oh, where is the address of Sanqing? Sanqing that 
Customer:  um opposite Sanqing International Huacheng 
User:  opposite Sanqing International Huacheng right oh you can change it then I would like to ask you if you change it what should I take 
Customer:  right uh are you 
Customer:  resident or 
Customer:  shop or 
User:  
Customer:  resident 
Customer:  resident if 
User:  because he was 
Customer:  um resident if it was registered at the time 
User:  the registration was wrong 
Customer:  Then I need to send the transfer information of the resident to your mobile phone number in the form of text message, which is 159****9470. You can take 
Customer:  look at the number above. 
User: . Ah, okay, thank you. Goodbye."
"Customer:  Can you please helpc Hello 
Customer:  Hello 
User:  I would like to ask something. I am from Dafeng, Jiangsu Province. I transferred this property before, uh, to someone else&#39;s house. Now I bought his front door, but there is no real estate certificate. Now it cannot be transferred. What should I do? Wait 
Customer:  moment, Ms. Xu, let me take 
Customer:  look. If there is no real estate certificate, let me take 
Customer:  look. 
User:  Uh-huh 
Customer:  Let me take 
Customer:  look at the original and copy of the property rights certificate or other supporting documents. Thank you for waiting patiently. If there is no property rights certificate, the land certificate. The purchase contract of both parties that has been recorded by the housing management department. The real estate sales contract contains the full payment, the full purchase invoice, the real estate certificate, the building permit, the public housing lease certificate, the demolition and resettlement house allocation certificate, the demolition and resettlement house, the demolition agreement, and the notice of assistance in execution issued by the court that clearly states the address of the new house. The homestead certificate can be replaced. 
User:  The problem is that he, uh, we had an agreement to build 
Customer:  house, just 
Customer:  piece of ordinary paper. After that, he said, well, he couldn&#39;t pass the household. Didn&#39;t someone else buy it before? Then he sold it to me. Now I can&#39;t transfer it. But if our system query says that there is no proof of property rights, just replace it with the information I just told you. Okay, thank you 
Customer:  Okay, okay, it&#39;s okay. You&#39;re welcome to the residents, right? 
User: . Okay, to the residents."
"Customer:  Helpc Um helloa Hey helloc The power suddenly went out just nowa Is there 
Customer:  power outagec It should be that the hair dryer I was using to blow something suddenly stopped working 
Customer:  Is it your own home or is there 
Customer:  power outage around you? Madam 
User:  It should be your own homea Then please provide your home customer number firstc I guess I will take 
Customer:  look latera Hey, okayc Well zero two six eighta Wellc Five seven eight two nine threea Wait 
Customer:  minute, what&#39;s the name of the household, ma&#39;am, 
User: , what&#39;s the center, 
Customer: , OK, wait 
Customer:  minute, I&#39;ll check it out, but all the neighbors are out of power, just one household, right, 
User: , um, 
Customer: , well, can you see if there is 
Customer:  trip, ma&#39;am, 
User: , I can&#39;t find where the gate is. Oh, if we connect this meter remotely, the system here shows normal. Madam, the power company does not show 
Customer:  power outage. 
User: , ah, it may be 
Customer:  trip. 
Customer: . Is there 
Customer:  property in this community in this place?"
"Customer:  Hello, help. 
User:  Ah, hello. I want to ask, uh, I, I, I want to apply for an electric meter here, and then three-phase electricity. What is the process? 
Customer: : Is it 
Customer:  new installation, 
Customer:  resident or 
Customer:  non-resident? 
User: , uh, 
Customer:  resident? Is it 
Customer:  resident in Chongqing? In fact, it is not 
Customer:  new installation. I originally had one, but the electricity price of my electricity is that it used to be two-phase electricity. They said that now I use electricity, yes, yes, and now the electricity consumption is relatively high. I want to install another three-phase one. Is it possible? 
Customer: . Generally, one household has one meter. If you have an electric meter here, then according to your situation, if other things remain unchanged, you should do the business of changing the voltage. 
User: . If you want to change the voltage, 
Customer: , yes, change the voltage level. 
User:  Oh, it is equivalent to saying that I can only have one electric meter per household, right? 
Customer: , yes, usually one meter per household, 
User: , ah, are there any special circumstances where one household can have two meters?, 
Customer: , unless you install sub-meters internally, 
User: , my main meter construction is still two-phase two-phase voltage. Changing the voltage means changing the voltage level, and then changing my current meter to one with 
Customer:  higher voltage. 
Customer: . What’s your surname, sir? 
User: . Oh, my surname is Liao, but I, but if I want to change the meter, what should I do with those lines in the theory factory that I used before? Yes, go to the business hall or get this information online to see if it works. 
User: . Do you know the general process for applying in the business hall? How long does it take? 
Customer: . The time is changed, right? Yes, OK, OK, I know you can apply directly in the business hall, okay, thank you. 
Customer:  Yes, go to the business hall to apply. You&#39;re welcome. You should do it. Mr. Liao, please contact us if you need it. 
User: , ah, ok, ok, ok, 
Customer: , then please rate my service later. Goodbye, sir, clothes"
"Customer:  May I ask for any help? 
User:  Hello, hello. Where can I go to apply for peak hours? 
Customer:  Well, what is your surname? How do I call you? My surname is Dong. It can be done on Alipay 
Customer:  It is also possible to apply online on our app and the national network 
User:  Ah ok ok then what time does your business office close 
Customer:  uh if it&#39;s 
Customer:  business office please wait 
Customer:  moment and I&#39;ll check it out Sorry to keep you waiting for so long 
User:  Hello 
Customer:  uh which district of Yancheng City are you in Jiangsu 
User:  Yandu District Yancheng City 
Customer:  uh if there is 
Customer:  business office here in Yandu District, it is at this uh Kaiyuan uh Yandu New District No. 28 Kaiyuan Road 
User:  Yes, we are going to Zhangzhuang Town, Zhangzhuang, ah, here we are talking about going to the business hall to apply, 
Customer: . Gong Zhang Zhang Zhuangjia&#39;s farm, right, 
User: , ah, yes, Zhangzhuang, uh, there is one in Zhangzhuang Street, at No. 3008, No. 9, Zhenxing North Road, Zhangzhuang Street Office. His business hours here are from 9 to 16 o&#39;clock on weekends. It&#39;s off work now. You can go again tomorrow, 
User: . Isn&#39;t he on holiday tomorrow? 
Customer:  Weekly holidays are Oh, um, wait 
Customer:  minute, sorry, I just misread Mr. Dong here, he is off tomorrow. You can go to work then. If Saturday is 
Customer:  weekend day, he has to go to work. Sunday is off. Saturday is from nine to 16 o&#39;clock. He is already off work. Then, working days are from 8 to 16:30. You can do it on the working day. 
User: . Can you send me something to do it online? 
Customer:  If you go online to the National Network, you can download it in the app store of your mobile phone. After downloading it, use your mobile phone number to register your ID number and go to the province for authentication. After that, bind your home electricity account number. You can bind it. Then in the middle of the homepage, there is 
Customer:  more and more section. There is an electricity service for half 
Customer:  day, and there is 
Customer:  peak and valley electricity change. You can do it there. I will send you the download link of the app via text message. You can take 
Customer:  look here later. 
User:  Ah, okay, thank you, 
Customer: . It’s okay, sir. If you have any questions, feel free to contact 
User:  Can you tell me how to apply for it just now and send it to me? I am driving out to eat now. Uh, first of all, Mr. Dong, I will send you the download link of the app. Then, you can use the app normally. You first register as normal with your mobile phone number and then verify your identity. After completing the real name, you can bind your account number. 
User: . Thank you. Then there is more in the middle of the home page. There is 
Customer:  renaming library and 
Customer:  hotel. There is 
Customer:  peak and valley electricity change in the hotel. Once you find it, you can start to handle it and submit it according to its process. After the submission is completed, if you encounter anything during the process, we are here to serve you 24 hours 
Customer:  day. You can call us and we will help you when the time comes. Okay, okay, there will be no deductions, right? It&#39;s okay. If you have any questions, call me. 
User: . Okay, thank you. 
Customer: . Thank you, Mr. Dong. Goodbye. 
User: . Up ahead."
"Customer:  Hello, please help. 
User:  Hello, I want to ask about our unit. We used to have 
Customer:  business outlet. Now I have moved. We didn’t originally have an account here. I am going to cancel the account. It should be an ID card of the legal representative of the legal person. 
User:  Ah, it is the legal representative, right? Yes, because it&#39;s not our old legal person who has reached the age. He quit and now he has 
Customer:  new legal person. A. That should still be the ID card of the current legal person. Use the new legal person. Ha. Yes, you should use the new C. Oh, then I&#39;m afraid that you will get the new one. Sometimes you have to ask for the old one. There is no such explanation. A. I&#39;m not sure about the specifics. You should refer to the reply from the business office, but under normal circumstances, you should use the new C. Hey, Baihe, you, you, you are from Taizhou, Zhejiang, 
Customer: . Uh, it accepts the whole Zhejiang Province 
User: . Ah, this is the case. Can you help me check the phone number of the Baihe Institute? I want to see if it is registered. 
User: . Tiantai County, Taizhou City. Thank you for waiting. The one in Tiantai County, right? Oh, okay, okay, how can I call the power supply bureau on this rooftop? Well, we don’t have 
Customer:  sir, their phone number here. We don’t have 
Customer:  phone number. If there is one, I will definitely tell you. 
User: . Is there 
Customer:  phone number for the rooftop power supply bureau?"
"Customer:  Please helpc Hello 
Customer:  Hey sir 
User:  Hey hello uh I want to ask um wait 
Customer:  moment I want to consult the electric meter in our home is my name on the third floor and second floor of our home and then my name is the name of our developer uh we use electricity at home uh I am on this road um 
Customer:  uh that means sir, your household number that uses electricity in your home, this household name is not that you have not registered with your real name, it is the name of the developer, right 
User:  and then I also 
Customer:  Please tell me about this information. 
User: . At first, I thought it was like this, but it wasn’t 
Customer:  violation. My electricity was in violation. I understand, is it all like this in your community? Maybe none of them have this real-name registration. Then, uh, when adding WeChat, they called us. The person downstairs is on the second floor. His name is my name. It should be my personal name. It hasn’t come off the meter yet, so I want to ask you to transfer it and adjust it. 
Customer: . There is no way for this. I can’t help you adjust it directly online. But 
User: . 
Customer: . This information change can be used to handle 
Customer:  name change and transfer business. Sir, your electricity account number is correct. First of all, the electricity meter is correct, right? Your electricity meter is still your current one. Mr. Sun, I helped you check the channels through which resident users can change their name and transfer business. You can go to the local business office or download the State Grid mobile app on your mobile phone. State Grid 
User:  um 
Customer:  or through the 95598 website. It can be handled through several channels. 
User:  Well, how do I change this? I should wait downstairs at home. How do I do it? He is my name. Do we need to change it together or how do we do it? 
Customer:  Well, you can also, for example, if it is inconvenient to go to the business hall, just change it on your mobile phone. Is it more convenient? Then you can also ask the customer downstairs to download 
Customer:  mobile app from the State Grid. 
User:  Ah, well, in the app, you use your own mobile phone number to register and log in, and add the account number for paying the electricity bill. There is an option called There is 
Customer:  business option. If you want to change your name and transfer your account, click on it and submit it. Then the staff of the power supply company will approve it 
User:  Uh-huh, oh, I will change it myself. You are not me. If I want to change it, I will change it to my name. It does not conflict with the downstairs and it will not affect it, right? 
Customer:  Well, this does not conflict with 
User: . Ah, then, then I will give it to the downstairs and ask them to change it again to their own. I&#39;ll give it 
Customer:  try later. Okay. Okay. Thanks for calling. Goodbye. Goodbye. Okay."
"Customer:  Hello, what kind of help do you need? 
User:  Hello, can you help me check whether we have residential or commercial electricity? 
Customer:  Hello sir, how do I call you? Okay, please wait 
Customer:  moment for me to check 
User: . 383. I can ask 
Customer: . Thank you for waiting. The system has checked that your household is 
Customer:  low-voltage non-resident user in the 507 system of Building 4, Material Commercial Plaza. Well, let me check. Are you waiting for Suzhou City? 
User:  Yes 
Customer: . Please wait 
Customer:  moment. Hello, sir. Thank you for waiting. Yes. To change the nature of this electricity means that you want to change it to civilian electricity and then change the name. OK. Is there anything else I can help you with? 
User:  No, no. Thank you very much for calling me. I wish you 
Customer:  happy life. Goodbye."
"Customer:  Hello, what kind of help do you need? 
User:  Hello, hello. I want to ask you which power supply station your group in Cross is at. I&#39;m sorry, what did you say? 
User:  I said hello. Hello, madam. Oh okay, let me check it for you. Please wait 
Customer:  moment. We are customers here in Sichuan, right? 
User:  Well, we are here in Qingyang District. Well, I will check it for you in 
Customer:  moment. Madam, 
User: . Okay, thank you. The displayed household name is inconsistent with the actual user name. If you are 
Customer:  resident customer, then this is the required material. Go to the business office. Er, the first thing to apply for is 
Customer:  material corresponding to the electricity address. Yes, there is also 
Customer:  power of attorney and some related materials. If necessary, edit the text message later and send it to your mobile phone number. Can you check it?"
"Customer:  Hello, how can you help? 
User:  Hey, hello, I want to ask. What is the name of the electric meter at my house now? If I change it to the normal charge, do I have to go to the business office to change it? Can I change it through the mobile phone? My surname is Chen, 
Customer: . Hello, Mr. Chen, but is our tier the one you just talked about? For example, the more electricity you use, the more expensive the electricity bill will be. Mr. 
User: , yes, 
Customer: . What do you want to change to, that is, one unit price no matter how much is used? Oh, that’s what I am, I think this is time-sharing 
Customer: . You don’t want time-sharing, right? Sir, or you just need to charge one unit price for 24 hours 
Customer:  day, right? 
User: . Oh, yes, yes, yes, because in the past, I, I, during the day, there was no one at home during the day, because it charges by time period. The charge during the day is high and the charge at night is low. Hey, I used to have no one during the day, but now, I, I, there are people at home all day long. Oh, I understand what you mean. Sir, you need to make sure that what you want to cancel is time-sharing, right? Sir, just cancel the time-sharing electricity price for it, right? 
User: , yes, yes, 
Customer: . Well, okay, please wait 
Customer:  moment and let me check. Please don’t hang up, sir, 
User: . Yes, 
Customer: . There are two processing channels. One is to go to the business hall and the price can be displayed on the mobile phone. Are you 
Customer:  resident who uses electricity? Sir, 
User: . For residents, 
Customer:  You can ask us to have an app called Online State Grid. It has 
Customer:  peak-valley power change for residents. Sir, you can cancel the time-of-use electricity price on this. 
User: . Uh, what? Your business office is working today and Sunday? Are you in Anguo? Okay, I&#39;m sorry for the long wait. Sir, in our Jingxiu District, there is 
Customer:  business store at No. 1847, Qiyi Middle Road, Jingxiu District, Baoding City. Are you close to this place? 
User:  Uh, I&#39;ve been to this place, I know 
Customer: . You&#39;ve been to this place. You know this place, right? OK, let me take 
Customer:  look at its business hours during the Qingming Festival. Please wait 
Customer:  moment. 
User:  Yes, yes, yes, 
Customer:  Okay, I&#39;m very sorry to keep you waiting. Sir, let me check it out for you. The business hall I just told you is an A-level business hall. We are on duty on statutory holidays from nine to four o&#39;clock, which are normal business hours. 
User:  Oh, okay, okay, okay, then I will go to the business hall. In case the mobile banking app makes it so troublesome, 
Customer: . Yes, yes, you can go there before nine to four o&#39;clock. 
User:  Uh-huh, OK, OK, thank you. 
Customer: . You&#39;re welcome. Sir, do you have any other questions? 
User: . Yes, it&#39;s okay. Thank you."
"Customer: . What kind of help do you need? 
User: . Hello, it’s the one. Today, it’s my new house that has been renovated. Can the electricity be connected today? 
Customer: . New house. 
User: . That’s right, because when I renovated the property, he said he had to go to the power supply bureau to connect the electricity. He said he wanted to charge up to 100. 
Customer: . What’s your surname? 
User: . My surname is Liu. If it&#39;s the household number, please wait 
Customer:  moment. 
Customer service, I want to ask my wife. So, if that&#39;s the case at home, um, it should be ok, uh, it can be connected, right? 
Customer: . If the electricity is available to 
Customer:  new household, you can apply through the official website app on the Internet. 
User: . Ah, you don&#39;t have to go to the power supply bureau to apply in person, right? It&#39;s the same as applying directly online. Please don&#39;t hang up later to rate my answering service. Thank you. Goodbye. Hey, OK, OK."
"Customer: . What kind of help do you need? 
User: . Hello, I am the one who bought 
Customer:  second-hand house. I want to know how to transfer the ownership of the electricity. 
Customer: . Sir, what is your surname? 
User: . My surname is Chai. Mr. Chai, I&#39;m sorry to keep you waiting for 
Customer:  long time. I&#39;ve found this kind of newly purchased house. You can go through the transfer process, for example, by going to the State Grid Business Hall. You can also go through the online State Grid app. You can also go through the transfer process. Can you provide us with information on whether you are an ordinary resident user or 
Customer:  non-resident? 
User:  Resident user 
Customer:  Residents, right? Resident users should provide the original and photocopy of the property owner’s ID card. The original and photocopy of the person in charge’s ID card. The original and photocopy of the property ownership certificate. If you entrust someone else to do it for you, you should also write 
Customer:  power of attorney. The original and photocopy. 
User: . I need my original and photocopy. The original and photocopy of the real estate certificate. 
Customer: . If you are the head of the household, you have to provide the original and copy of your ID card and the original or copy of the real estate certificate. Then if you go to the business hall, fill in the electricity application form. If it is online, such as an app on the online State Network, you can upload the information directly on the app. 
User:  Oh, that machine just sent me the text message 
Customer: , which is called the online State Network 
User: , ah, the online State Network 
Customer:  Yes, sir, Mr. Guowang, we will also send you this link. You can download it or you can search the Internet and download it by yourself. 
User: . Myself. 
Customer: . Well, okay, sir, you can download it yourself. You can try it and see if you have any questions. If you have any questions, please contact us."
"Customer:  What kind of help do you need? 
User:  Ah, I just want to ask you to check the power outage information. Sorry, your voice is 
Customer:  bit soft. I didn&#39;t hear clearly. Sorry, 
User:  I want to check the power outage information. Please wait 
Customer:  moment for your Qibin District. And today, there is no power outage information. There is no power outage information, right? Yes, 
User: . Then can you help me check this household? My current household is OK. A. Yes, please tell me the household number and I will check it for you. Please wait 
Customer:  moment. Is this Wangjia Chong? 
User:  Yes, 
Customer: . Okay, wait 
Customer:  moment. I’ll check the electricity meter here. If it’s OK, the meter is online. It’s sending electricity to you normally. If you are the only one with power outage here, you can ask the electrician in your community or in charge of this area to check the open circuit for you and then restore the power. Okay um bye 
Customer:  um bye 
User:  ah"
"Customer:  How can you helpc Hey, hello, I want to ask about my phone number, uh, how do you say this? Can the phone number I have reserved be changed? 
Customer:  Well, can I change the reserved mobile phone number? 0690c 8256a um 
User:  68a 68 um okay please wait 
Customer:  moment Ms. Gao and you are 
Customer:  residential electricity user, right 
User:  yes 
Customer:  Okay, madam, what if you want to change our contact information? Because we are now 
Customer:  uh file information change. If you want to change the file information, we may not be able to change it in the system temporarily. Can you go to our power supply business hall to make changes? Madam 
User:  Oh, what certificates are needed for the business hall? 
Customer:  I will text you the certificate later, okay, madam, 
User: , oh, ok, 
Customer: . I will send you what you need. You can go to the business office near you and apply for 
Customer:  change with this contact number. 
User: , oh, ok, and can I check that I, as 
Customer:  resident, use electricity and how much does it cost 
Customer: ? Okay, madam, can you tell me the address? Okay, madam, I&#39;m sorry to keep you waiting for so long. Because our electricity bill says there is 
Customer:  ladder for electricity consumption. Madam, you are currently in the first bracket of our ladder electricity price, so your current unit price is 0.522 degrees 
User: . Okay, 0.52 degrees 
Customer:  to 
User: . Well, I, uh, this resident uses electricity. I suspect something is wrong because I have electricity. There is usually no one in the house during the day and at night. Turn on the water heater for an hour and then turn on the TV for two hours. A 60-inch TV and 
Customer:  light for two hours cost six yuan. How can I check this? 
Customer: . It means that you think the electricity consumption at home is wrong, right? Madam 
User: , right 
Customer:  If you really feel that the electricity consumption at home is wrong, we suggest that you turn off all the electrical appliances in your home if you have time, and then wait for about ten to twenty minutes to see if the meter continues to read. This situation exists. 
User:  Oh, there is 
Customer:  main switch in the house. Pull that main switch off. Yes, then check the number on the meter to see if it is still reading. If you have no electricity at home and the meter is still reading, you can contact us then and we can arrange for 
Customer:  staff member to go over and check it for you. 
User:  Oh, okay, okay, thank you. Well, okay, please don&#39;t hang up later and give me an evaluation of my personal service. Thank you. 
User: . Okay. 
Customer: . Bye. 
User: . Well, bye."
"Customer:  What kind of help do you need? Hello, I want to ask about my electric car. It was already installed at the time. It was installed upstairs and pulled down from the electric meter in the home. But now the property management has installed the main meter in the basement. I want to move the electric meter upstairs to the basement. How do I do this? Yes, yes. Yes, you can click on that. There is 
Customer:  more button on the homepage. Go in and there is 
Customer:  service called Office of Telecommunications or you choose to go to another office. There is 
Customer:  business called Transfer Form. Then you just submit the application according to the process. If you don&#39;t have cross-zone, you just move from upstairs to downstairs, right? 
User:  Oh, you see the migration table. 
User: , ah, yes, yes, just follow the migration table and just press that operation, right? 
Customer: , um, um, that&#39;s right, 
User: , um, um, ok, thank you, bye, 
Customer: , you&#39;re welcome, I wish you 
Customer:  happy life and goodbye."
"Customer:  Hello, can you help? 
User:  Hello, I would like to ask what procedures are required to transfer the ownership of my electricity, uh, 
Customer:  transfer, right? 
User: , yes, 
Customer:  Oh, okay, how do you call me by your surname? 
User: , I will exempt you from your surname, Zhang. Hello residents, please wait 
Customer:  moment to help you check. Thank you for your patience. Tai&#39;an, Shandong Province, I have helped you check the materials for resident transfer. Here, the head of the household is required. The original and copy of the ID card of the head of the household, the original copy of the agent&#39;s ID card, the original copy of the property ownership certificate, and then if it is not done in person, then provide 
Customer:  copy of the original power of attorney. 
User:  Oh, you don&#39;t need the old landlord. It&#39;s all new. I hope it can be done. 
Customer:  For the original owner of the household, you only need these materials here, sorry, this is the electricity bill, and it doesn’t matter. 
User:  Oh, OK, OK, OK, 
Customer: . You can also apply on our online State Network. If he does it on the Internet, just upload 
Customer:  photo. Then the system will generate 
Customer:  change application form. Just confirm it. Yes, 
User: . Oh, it can also be done on his app, right? Oh, okay, okay, okay. 
Customer: . Is there anything else I can help you with? 
User: . Ah, no, okay. Thank you. 
Customer: . Hey, thank you for calling me. Goodbye."
"Customer:  What help do you needc Hello, I have an account number of 531258086a 5353125 and then 
User:  28086a 28086c Well, he thought my mother told me that he was originally 
Customer:  peak and valley electricity user and he didn’t want peak and valley electricity. It was just the same as usual 
Customer:  Ah, how do I call you lady with your surname? 
User:  Ah, my surname is Zhang 
Customer: . Okay, I’ll help you check here. Do you need to cancel this peak and valley electricity use? 
User:  Yes 
Customer:  Well, let me check it for you 
User:  Well 
Customer:  Ah, I&#39;m sorry to keep you waiting. According to my check, according to the account number you gave me, it shows that it is prepaid, but because our customer service calls this backend, there is no way to help you make 
Customer:  change directly. But if you want to cancel the peak and valley electricity consumption, you can download 
Customer:  mobile app called Online Guowang, and you can do it on the app to close the peak and valley electricity. You can voluntarily choose whether to perform peak and valley electricity consumption, you can close it on the app, or you can go to the business hall to close it. 
User:  Well, I actually downloaded the app and just paid the money. I owe more than 40 yuan and just close it after paying it. I am also 
Customer: . Well, there is 
Customer:  peak and valley power change at home. After you click on the peak and valley power change, there will be 
Customer:  message above. It will show you that you need to cancel the peak and valley power. Just submit the information above to cancel the peak and valley power. 
User: . I want to know whether it is Zhang Xudong or Li Weijun. 
Customer:  That is, he may not have registered 
Customer:  household number or 
Customer:  name, so he will register the information of the person who owns your electrical property. It will be submitted regularly according to the above. 
User:  Well, I just looked at what an ID card is, so I don’t know whether it is my brother’s ID card or my mother’s ID card. Hmm, you can first provide the ID card information of the head of the household and submit it according to the information above. 
User: . For the head of the household, I will submit my mother’s first. Hey, thank you. It’s okay. Do you have any other questions? 
User:  Ah, no, ha. Hey, please give me 
Customer:  personal review later. Thank you. Goodbye. Goodbye. 
User:  Yes."
"Customer:  Hello, what kind of help do you need? 
User:  Hello, hello. Hello, hello. 
User: . I want to ask, that day, the power supply station sent me 
Customer:  message saying that my service subscription number was modified. What happened? 
Customer:  What is the service subscription number? So I just don&#39;t know. He said please call the power supply station for details, so I called him. He didn&#39;t say anything. He just wrote that the electricity bill subscription was successfully modified. So I don&#39;t know what was modified. 
Customer: . Have you ever done any business? 
User: . I haven&#39;t done any business. Can I check 405c? 
Customer:  Yes, I can see what the name of the household registration payment is. 
User:  Wang Junhua 
Customer:  Well, there is no recent business in the system. If you are not sure, I suggest you go to the local business office and ask the staff to compare and see if there is any impact. 
User:  Yes, then I want to ask if it means that I have no use for it myself for the time being. If I want to cancel this, can I cancel it? Does temporarily not using electricity mean directly not supplying power or 
Customer: ? Yes, if it is not needed for the time being, just do 
Customer:  temporary demolition and no power supply. 
User: . Ah, it means to do 
Customer:  temporary demolition, right? Oh, because I haven&#39;t used it all the time. I haven&#39;t been at home and I want to open one. If I open an account next time, it shouldn&#39;t be as troublesome as opening an account for the first time, right? 
Customer:  Well, later you will see how long it will take if you don&#39;t use it for 
Customer:  long time. If you don&#39;t use it for 
Customer:  long time, you can 
Customer:  like 
User:  Because it is 
Customer:  house in 
Customer:  rural area, it has never been used and I have not gone back. What is the maximum period? 
Customer: . The 50% increase cannot exceed six months. 
User: . Ah, the maximum period cannot exceed six months, right? Well, after six months, if you don&#39;t do it, it means the account will be closed. If you don&#39;t use it for 
Customer:  long time, you can also directly cancel the account. 
User:  Oh, if you don&#39;t use it for 
Customer:  long time, he will cancel the account, process the cancellation, and then finally open an account again, right? 
Customer: . If you use it this month, you will reinstall it then. Yes, can you just take the household number directly? 
Customer:  Let me take 
